1,0.0,0.600647,0.026733398,0.026733398
2,0.04,0.6054077,0.028686523,0.028686523
3,0.08,0.6015625,0.029296875,0.029296875
4,0.12,0.59942627,0.028137207,0.028137207
5,0.16,0.5970459,0.028564453,0.028564453
6,0.19999999,0.5905762,0.030639648,0.030639648
7,0.24,0.60876465,0.023376465,0.023376465
8,0.28,0.586792,0.03186035,0.03186035
9,0.32,0.67297363,0.01928711,0.01928711
10,0.35999998,0.600708,0.031433105,0.031433105
11,0.39999998,0.7286377,0.031555176,0.031555176
12,0.44,0.5946045,0.030273438,0.030273438
13,0.48,0.5140381,0.008911133,0.008911133
14,0.52,0.5983887,0.008544922,0.008544922
15,0.56,0.57421875,0.02520752,0.02520752
16,0.59999996,0.47485352,0.026245117,0.026245117
17,0.64,0.80322266,0.04840088,0.04840088
18,0.68,0.67407227,0.021606445,0.021606445
19,0.71999997,0.52685547,0.025390625,0.025390625
20,0.76,0.49945068,0.060302734,0.060302734
21,0.79999995,0.72735596,0.0016479492,0.0016479492
22,0.84,0.6638794,0.0029907227,0.0029907227
23,0.88,0.59698486,0.019897461,0.019897461
24,0.91999996,0.5202637,-0.006652832,-0.006652832
25,0.96,0.40649414,0.03656006,0.03656006
26,1.0,0.89886475,0.03717041,0.03717041
27,1.04,0.45874023,0.034423828,0.034423828
28,1.0799999,0.52716064,0.042297363,0.042297363
29,1.12,0.5751953,0.060913086,0.060913086
30,1.16,0.7637329,0.017456055,0.017456055
31,1.1999999,0.5601196,0.039001465,0.039001465
32,1.24,0.651062,0.040039063,0.040039063
33,1.28,0.53796387,0.05633545,0.05633545
34,1.3199999,0.5640869,0.043823242,0.043823242
35,1.36,0.5860596,0.04046631,0.04046631
36,1.4,0.5698242,0.059936523,0.059936523
37,1.4399999,0.5969238,0.045837402,0.045837402
38,1.48,0.5343628,0.031311035,0.031311035
39,1.52,0.51361084,0.032470703,0.032470703
40,1.56,0.51916504,0.039001465,0.039001465
41,1.5999999,0.58288574,0.033325195,0.033325195
42,1.64,0.4262085,0.041748047,0.041748047
43,1.68,0.48583984,0.05218506,0.05218506
44,1.7199999,0.48571777,0.049438477,0.049438477
45,1.76,0.60614014,0.04296875,0.04296875
46,1.8,0.62524414,0.0178833,0.0178833
47,1.8399999,0.7388916,0.07720947,0.07720947
48,1.88,0.58795166,0.048706055,0.048706055
49,1.92,0.49694824,0.042907715,0.042907715
50,1.9599999,0.6096802,0.010437012,0.010437012
51,2.0,0.7962036,0.11279297,0.11279297
52,2.04,0.6883545,0.18804932,0.18804932
53,2.08,0.5475464,0.17120361,0.17120361
54,2.12,0.524292,0.09692383,0.09692383
55,2.1599998,0.3154297,0.0423584,0.0423584
56,2.2,0.33447266,0.03314209,0.03314209
57,2.24,0.25732422,0.05444336,0.05444336
58,2.28,0.36798096,0.03704834,0.03704834
59,2.32,0.41351318,0.05126953,0.05126953
60,2.36,0.39660645,0.018615723,0.018615723
61,2.3999999,0.442688,0.027282715,0.027282715
62,2.44,0.4393921,0.08538818,0.08538818
63,2.48,0.39379883,0.04547119,0.04547119
64,2.52,0.5031738,0.0513916,0.0513916
65,2.56,0.49139404,0.07501221,0.07501221
66,2.6,0.37243652,0.08190918,0.08190918
67,2.6399999,0.493042,0.033691406,0.033691406
68,2.6799998,0.56451416,0.0524292,0.0524292
69,2.72,0.56848145,0.059326172,0.059326172
70,2.76,0.47454834,0.08294678,0.08294678
71,2.8,0.51190186,0.05609131,0.05609131
72,2.84,0.50286865,0.049682617,0.049682617
73,2.8799999,0.5598755,0.068603516,0.068603516
74,2.9199998,0.41503906,0.079711914,0.079711914
75,2.96,0.5366821,0.04333496,0.04333496
76,3.0,0.48449707,0.04083252,0.04083252
77,3.04,0.5716553,0.059387207,0.059387207
78,3.08,0.44110107,0.070373535,0.070373535
79,3.12,0.4510498,0.07849121,0.07849121
80,0.0,0.600647,0.026733398,0.026733398
81,0.04,0.6054077,0.028686523,0.028686523
82,0.08,0.6015625,0.029296875,0.029296875
83,0.12,0.59942627,0.028137207,0.028137207
84,0.16,0.5970459,0.028564453,0.028564453
85,0.19999999,0.5905762,0.030639648,0.030639648
86,0.24,0.60876465,0.023376465,0.023376465
87,0.28,0.586792,0.03186035,0.03186035
88,0.32,0.67297363,0.01928711,0.01928711
89,0.35999998,0.600708,0.031433105,0.031433105
90,0.39999998,0.7286377,0.031555176,0.031555176
91,0.44,0.5946045,0.030273438,0.030273438
92,0.48,0.5140381,0.008911133,0.008911133
93,0.52,0.5983887,0.008544922,0.008544922
94,0.56,0.57421875,0.02520752,0.02520752
95,0.59999996,0.47485352,0.026245117,0.026245117
96,0.64,0.80322266,0.04840088,0.04840088
97,0.68,0.67407227,0.021606445,0.021606445
98,0.71999997,0.52685547,0.025390625,0.025390625
99,0.76,0.49945068,0.060302734,0.060302734
100,0.79999995,0.72735596,0.0016479492,0.0016479492
101,0.84,0.6638794,0.0029907227,0.0029907227
102,0.88,0.59698486,0.019897461,0.019897461
103,0.91999996,0.5202637,-0.006652832,-0.006652832
104,0.96,0.40649414,0.03656006,0.03656006
105,1.0,0.89886475,0.03717041,0.03717041
106,1.04,0.45874023,0.034423828,0.034423828
107,1.0799999,0.52716064,0.042297363,0.042297363
108,1.12,0.5751953,0.060913086,0.060913086
109,1.16,0.7637329,0.017456055,0.017456055
110,1.1999999,0.5601196,0.039001465,0.039001465
111,1.24,0.651062,0.040039063,0.040039063
112,1.28,0.53796387,0.05633545,0.05633545
113,1.3199999,0.5640869,0.043823242,0.043823242
114,1.36,0.5860596,0.04046631,0.04046631
115,1.4,0.5698242,0.059936523,0.059936523
116,1.4399999,0.5969238,0.045837402,0.045837402
117,1.48,0.5343628,0.031311035,0.031311035
118,1.52,0.51361084,0.032470703,0.032470703
119,1.56,0.51916504,0.039001465,0.039001465
120,1.5999999,0.58288574,0.033325195,0.033325195
121,1.64,0.4262085,0.041748047,0.041748047
122,1.68,0.48583984,0.05218506,0.05218506
123,1.7199999,0.48571777,0.049438477,0.049438477
124,1.76,0.60614014,0.04296875,0.04296875
125,1.8,0.62524414,0.0178833,0.0178833
126,1.8399999,0.7388916,0.07720947,0.07720947
127,1.88,0.58795166,0.048706055,0.048706055
128,1.92,0.49694824,0.042907715,0.042907715
129,1.9599999,0.6096802,0.010437012,0.010437012
130,2.0,0.7962036,0.11279297,0.11279297
131,2.04,0.6883545,0.18804932,0.18804932
132,2.08,0.5475464,0.17120361,0.17120361
133,2.12,0.524292,0.09692383,0.09692383
134,2.1599998,0.3154297,0.0423584,0.0423584
135,2.2,0.33447266,0.03314209,0.03314209
136,2.24,0.25732422,0.05444336,0.05444336
137,2.28,0.36798096,0.03704834,0.03704834
138,2.32,0.41351318,0.05126953,0.05126953
139,2.36,0.39660645,0.018615723,0.018615723
140,2.3999999,0.442688,0.027282715,0.027282715
141,2.44,0.4393921,0.08538818,0.08538818
142,2.48,0.39379883,0.04547119,0.04547119
143,2.52,0.5031738,0.0513916,0.0513916
144,2.56,0.49139404,0.07501221,0.07501221
145,2.6,0.37243652,0.08190918,0.08190918
146,2.6399999,0.493042,0.033691406,0.033691406
147,2.6799998,0.56451416,0.0524292,0.0524292
148,2.72,0.56848145,0.059326172,0.059326172
149,2.76,0.47454834,0.08294678,0.08294678
150,2.8,0.51190186,0.05609131,0.05609131
151,2.84,0.50286865,0.049682617,0.049682617
152,2.8799999,0.5598755,0.068603516,0.068603516
153,2.9199998,0.41503906,0.079711914,0.079711914
154,2.96,0.5366821,0.04333496,0.04333496
155,3.0,0.48449707,0.04083252,0.04083252
156,3.04,0.5716553,0.059387207,0.059387207
157,3.08,0.44110107,0.070373535,0.070373535
158,3.12,0.4510498,0.07849121,0.07849121
159,3.1599998,0.59490967,0.09051514,0.09051514
160,3.1999998,0.5587158,0.030395508,0.030395508
161,3.24,0.56933594,0.047668457,0.047668457
162,3.28,0.5592041,0.032287598,0.032287598
163,3.32,0.5788574,0.03125,0.03125
164,3.36,0.6386719,0.048217773,0.048217773
165,3.3999999,0.505188,0.04815674,0.04815674
166,3.4399998,0.5517578,0.0690918,0.0690918
167,3.48,0.55023193,0.036071777,0.036071777
168,3.52,0.62268066,0.078063965,0.078063965
169,3.56,0.7000122,0.101867676,0.101867676
170,3.6,0.4543457,0.055114746,0.055114746
171,3.6399999,0.6189575,0.06781006,0.06781006
172,3.6799998,0.6760864,0.049865723,0.049865723
173,3.72,0.60650635,0.11260986,0.11260986
174,3.76,0.6437988,0.06365967,0.06365967
175,3.8,0.5164795,0.023254395,0.023254395
176,3.84,0.62280273,0.066589355,0.066589355
177,3.8799999,0.614624,0.11224365,0.11224365
178,3.9199998,0.6869507,0.09399414,0.09399414
179,3.9599998,0.5456543,0.0028076172,0.0028076172
180,4.0,0.6029053,0.059936523,0.059936523
181,4.04,0.586853,0.119384766,0.119384766
182,4.08,0.6812744,0.03692627,0.03692627
183,4.12,0.58984375,0.014404297,0.014404297
184,4.16,0.61364746,0.046936035,0.046936035
185,4.2,0.6213379,0.10333252,0.10333252
186,4.24,0.7166748,0.05987549,0.05987549
187,4.2799997,0.47650146,0.033691406,0.033691406
188,4.3199997,0.60583496,0.057128906,0.057128906
189,4.36,0.6359863,0.022766113,0.022766113
190
